case_id,cores,baseline_cycles,forest_m3,forest_m2,final_m3,final_m2,forest_b_over_m,final_b_over_m,forest_g,final_g,solver_wall_seconds,fifth_core_status,selected_strategy,plan_changed_vs_forest,makespan_delta_vs_forest,scheduled_copy_bytes,extra_ddr_bytes,cache_hit_rate_bytes
061,4,77191,19735,20955,19735,20955,3.9113757284013175,3.9113757284013175,1.061819103116291,1.061819103116291,0.4608182910014875,skip,dag_join_gap_list,False,0,939762,395574,0.1974690066477099
061,5,77191,17600,19263,17600,19263,4.385852272727273,4.385852272727273,1.0944886363636364,1.0944886363636364,0.5736916669993661,unsupported,dag_join_gap_list,False,0,967140,422952,0.18676652107861755
062,1,2854809,2855025,2855025,2855025,2855025,0.9999243439199307,0.9999243439199307,1.0,1.0,12.301562292035669,skip,balanced_reduction_tree,False,0,13401600,0,0.0
062,2,2854809,1514152,1514152,1514152,1514152,1.8854177123564873,1.8854177123564873,1.0,1.0,9.068752291961573,skip,release_place_forest,False,0,13407744,6144,0.0
062,3,2854809,1006775,1006775,1006775,1006775,2.835597824737404,2.835597824737404,1.0,1.0,7.77289424999617,skip,release_place_forest,False,0,13438464,36864,0.0
062,4,2854809,838050,838050,838050,838050,3.4064900662251656,3.4064900662251656,1.0,1.0,6.931433707999531,skip,release_place_forest,False,0,13432320,30720,0.0
062,5,2854809,588101,588101,588101,588101,4.854283532930568,4.854283532930568,1.0,1.0,6.9004265000112355,unsupported,release_place_forest,False,0,13466112,64512,0.0
063,1,1070397,1070589,1070589,1070589,1070589,0.9998206594687598,0.9998206594687598,1.0,1.0,2.2839736659661867,skip,balanced_reduction_tree,False,0,5021184,0,0.0
063,2,1070397,566944,566944,566944,566944,1.8880118671332617,1.8880118671332617,1.0,1.0,2.0810003340011463,skip,release_place_forest,False,0,5039616,18432,0.0
063,3,1070397,399623,399623,399623,399623,2.678517002274644,2.678517002274644,1.0,1.0,1.9870695000281557,skip,release_place_forest,False,0,5045760,24576,0.0
063,4,1070397,293826,293826,293826,293826,3.6429621612791245,3.6429621612791245,1.0,1.0,1.858773417014163,skip,release_place_forest,False,0,5073408,52224,0.0
063,5,1070397,232381,232381,232381,232381,4.606215654464005,4.606215654464005,1.0,1.0,1.8628968329867348,unsupported,release_place_forest,False,0,5076480,55296,0.0
064,1,19116,16128,16128,16128,16128,1.1852678571428572,1.1852678571428572,1.0,1.0,0.20793987496290356,skip,attention_rows_ffn,False,0,37414,0,0.0
064,2,19116,9721,9733,9721,9733,1.9664643555189796,1.9664643555189796,1.0012344409011418,1.0012344409011418,0.320822625013534,skip,attention_rows_ffn_gap,False,0,79628,42214,0.17316978945335137
064,3,19116,8421,8436,8421,8436,2.2700391877449233,2.2700391877449233,1.001781261132882,1.001781261132882,0.3135652090422809,skip,attention_rows_ffn_gap,False,0,111986,74572,0.27794721851133014
064,4,19116,7016,7028,7016,7028,2.724629418472064,2.724629418472064,1.0017103762827821,1.0017103762827821,0.3113949170219712,skip,attention_rows_ffn,False,0,134998,97584,0.4324549873776888
064,5,19116,6981,7029,6981,7029,2.738289643317576,2.738289643317576,1.0068758057584872,1.0068758057584872,0.4949280000291765,paired_gate_rejected,attention_rows_ffn,False,0,131412,93998,0.40530254709359187
065,1,53068,32594,32594,32594,32594,1.6281524206909248,1.6281524206909248,1.0,1.0,0.2493977919803001,skip,dag_join_gap_list,False,0,316202,0,0.0
065,2,53068,18257,18637,18257,18637,2.906720709864709,2.906720709864709,1.0208139343813332,1.0208139343813332,0.2861727920244448,skip,dag_join_gap_list,False,0,614260,298058,0.17540586156791477
065,3,53068,13480,14618,13480,14618,3.936795252225519,3.936795252225519,1.0844213649851633,1.0844213649851633,0.29836025001714006,skip,dag_join_gap_list,False,0,639158,322956,0.20174976772994735
065,4,53068,12461,15036,12461,15036,4.258727228954338,4.258727228954338,1.2066447315624749,1.2066447315624749,0.33595441601937637,skip,dag_join_gap_list,False,0,732250,416048,0.2218051142743061
065,5,53068,11270,11398,11270,11398,4.7087843833185445,4.7087843833185445,1.0113575865128661,1.0113575865128661,0.34778866602573544,unsupported,affine_eighth,False,0,371930,55728,0.07899889716639283
066,1,359070,282276,282276,282276,282276,1.272052884411002,1.272052884411002,1.0,1.0,0.7978278749505989,skip,attention_rows_ffn,False,0,1107034,0,0.0
066,2,359070,144024,144186,144024,144186,2.493126145642393,2.493126145642393,1.0011248125312449,1.0011248125312449,2.6416785420151427,skip,attention_rows_ffn_gap_placement_word,False,0,2716014,1608980,0.21030236102131003
066,3,359070,103554,106535,103554,106535,3.467466249493018,3.467466249493018,1.0287869131081369,1.0287869131081369,3.032686290971469,skip,attention_rows_ffn_gap_placement_word,False,0,3450876,2343842,0.2687881428497947
066,4,359070,88752,92812,88752,92812,4.045767982693348,4.045767982693348,1.0457454479899044,1.0457454479899044,2.8496663339901716,skip,attention_rows_ffn_gap_placement_word,False,0,3834130,2727096,0.31770176220455854
066,5,359070,75024,81181,75024,81181,4.7860684580934105,4.7860684580934105,1.082067071870335,1.082067071870335,2.917632833996322,unsupported,attention_rows_ffn_gap_placement_word,False,0,4041920,2934886,0.2895219444024272
067,1,63834834,60434601,60434601,60434601,60434601,1.0562630172738297,1.0562630172738297,1.0,1.0,3.37085195799591,skip,affine_eighth,False,0,270393856,264345728,0.0004452807905195933
067,2,63834834,30302509,31746468,30302509,31746468,2.106585761594857,2.106585761594857,1.0476514667481824,1.0476514667481824,3.4835451660328545,skip,dag_join_gap_list,False,0,221804288,215756160,0.901921599523613
067,3,63834834,20191133,21220902,20191133,21220902,3.1615280826489527,3.1615280826489527,1.0510010508077976,1.0510010508077976,4.301220374996774,skip,dag_join_gap_list,False,0,223067264,217019136,0.8888570552517475
067,4,63834834,15165583,16029420,15165583,16029420,4.2091909028489045,4.2091909028489045,1.0569603555629876,1.0569603555629876,4.0934438750264235,skip,dag_join_gap_list,False,0,222327296,216279168,0.8978234302621982
067,5,63834834,12237901,13215355,12237901,13215355,5.216158718721454,5.216158718721454,1.0798710497821482,1.0798710497821482,4.394382583035622,unsupported,dag_join_gap_list,False,0,225695616,219647488,0.8755459108045545
068,1,362095,262159,262159,262159,262159,1.3812037732826261,1.3812037732826261,1.0,1.0,0.7774033750174567,skip,attention_rows_ffn,False,0,3417296,646046,0.01879461432781295
068,2,362095,145710,147554,145710,147554,2.4850387756502643,2.4850387756502643,1.0126552741747306,1.0126552741747306,1.6455569160170853,skip,attention_rows_ffn_gap,False,0,5135642,2364392,0.1730926017925562
068,3,362095,112078,117421,112078,117421,3.2307410910258927,3.2307410910258927,1.0476721568907368,1.0476721568907368,2.726898249995429,skip,attention_rows_ffn_gap_placement_word,False,0,5959718,3188468,0.12213214163718242
068,4,362095,117885,130970,117885,130970,3.071595198710608,3.071595198710608,1.1109980065317895,1.1109980065317895,2.919879667053465,skip,attention_rows_ffn_gap_placement_word,False,0,6876328,4105078,0.20392052255920884
068,5,362095,116345,131631,116345,131631,3.1122523529158967,3.1122523529158967,1.131385104645666,1.131385104645666,5.3641186250024475,paired_gate_rejected,attention_rows_ffn_gap_placement_word,False,0,7112612,4341362,0.2133971047981514
069,1,25144,19742,19742,19742,19742,1.2736298247391349,1.2736298247391349,1.0,1.0,0.3294238749658689,skip,attention_rows_ffn,False,0,126054,0,0.0
069,2,25144,11398,11500,11398,11500,2.2060010528162834,2.2060010528162834,1.0089489384102475,1.0089489384102475,0.3743376249913126,skip,attention_rows_ffn,False,0,331980,205926,0.2193185657062883
069,3,25144,10236,10582,10236,10582,2.4564282923016805,2.4564282923016805,1.0338022665103557,1.0338022665103557,0.34459116600919515,skip,attention_rows_ffn_gap,False,0,448240,322186,0.30566558034595137
069,4,25144,9370,10534,9370,10534,2.6834578441835646,2.6834578441835646,1.1242262540021344,1.1242262540021344,0.3872969590011053,skip,attention_rows_ffn_gap,False,0,562772,436718,0.4144215135706662
069,5,25144,9143,10810,9143,10810,2.7500820299682815,2.7500820299682815,1.1823252761675598,1.1823252761675598,0.7955164580489509,unsupported,attention_rows_ffn_gap,False,0,586680,460626,0.4106154808688682
070,1,117300,93082,93082,93082,93082,1.2601791968371974,1.2601791968371974,1.0,1.0,0.5210788329713978,skip,dag_join_gap_list,False,0,419964,0,0.0
070,2,117300,47872,47873,47872,47873,2.450284090909091,2.450284090909091,1.0000208890374331,1.0000208890374331,0.43200525001157075,skip,dag_join_gap_list,False,0,784350,364386,0.22580507485958493
070,3,117300,32986,33627,32986,33627,3.556054083550597,3.556054083550597,1.0194324865094282,1.0194324865094282,0.680991749977693,skip,dag_join_gap_list,False,0,934330,514366,0.33686903380154914
070,4,117300,30249,31313,30249,31313,3.877814142616285,3.877814142616285,1.0351747165195544,1.0351747165195544,0.7241896250052378,skip,dag_join_gap_list,False,0,1427422,1007458,0.2115076151818824
070,5,117300,25196,29049,25196,29049,4.655500873154469,4.655500873154469,1.1529210985870773,1.1529210985870773,0.6505788750364445,unsupported,dag_join_gap_list,False,0,1443710,1023746,0.33388857345286815
071,1,18919,14543,14543,14543,14543,1.3009007770061198,1.3009007770061198,1.0,1.0,0.1996432919986546,skip,attention_rows_ffn,False,0,121446,0,0.0
071,2,18919,9191,9411,9191,9411,2.0584267217930585,2.0584267217930585,1.023936459580024,1.023936459580024,0.27581725001800805,skip,attention_rows_ffn_gap,False,0,276682,155236,0.1856334530703542
071,3,18919,7904,8395,7904,8395,2.3935981781376516,2.3935981781376516,1.0621204453441295,1.0621204453441295,0.3727133749634959,skip,attention_rows_ffn_gap_placement_word,False,0,393520,272074,0.38257166765642714
071,4,18919,7506,8121,7506,8121,2.5205169197974953,2.5205169197974953,1.0819344524380496,1.0819344524380496,0.2989033330231905,skip,attention_rows_ffn_gap,False,0,429332,307886,0.3350938142618114
071,5,18919,7782,8581,7782,8581,2.43112310460036,2.43112310460036,1.1026728347468517,1.1026728347468517,0.42180495901266113,unsupported,attention_rows_ffn_gap,False,0,454584,333138,0.4016964264199137
072,1,23897828,22953928,22954169,22953928,22954169,1.041121502167298,1.041121502167298,1.0000104992923216,1.0000104992923216,7.65027037501568,skip,attention_rows_ffn,False,0,171076528,159973344,0.019103481877369776
072,2,23897828,11629446,11652605,11629446,11652605,2.0549412241993297,2.0549412241993297,1.0019914104248817,1.0019914104248817,18.07541162497364,skip,attention_rows_ffn_gap,False,0,208617682,197514498,0.07804934079005356
072,3,23897828,7751062,7802974,7751062,7802974,3.083168216174764,3.083168216174764,1.0066974048201396,1.0066974048201396,19.83272029197542,skip,attention_rows_ffn_gap,False,0,210775428,199672244,0.12401739855419006
072,4,23897828,5835812,5875033,5835812,5875033,4.095030477335459,4.095030477335459,1.0067207442597534,1.0067207442597534,20.977921708021313,skip,attention_rows_ffn_gap,False,0,217011790,205908606,0.1384932734174052
072,5,23897828,4732990,4856800,4732990,4856800,5.04920314642541,5.04920314642541,1.0261589396977386,1.0261589396977386,22.280645916005597,unsupported,attention_rows_ffn_gap,False,0,251635444,240532260,0.22181178641876922
073,1,10081626,8697220,9975265,8697220,9975265,1.1591779902083654,1.1591779902083654,1.1469486801529685,1.1469486801529685,1.5488725409959443,skip,dag_join_gap_list,False,0,108137088,104096000,0.9606041107409491
073,2,10081626,4407019,5606731,4407019,5606731,2.287629347638392,2.287629347638392,1.2722275533643037,1.2722275533643037,1.696676124993246,skip,dag_join_gap_list,False,0,111356928,107315840,0.9356709122877384
073,3,10081626,3253412,4465374,3253412,4465374,3.098785521169775,3.098785521169775,1.3725202956158027,1.3725202956158027,2.034670584020205,skip,dag_join_gap_list,False,0,110134656,106093568,0.8934405268596851
073,4,10081626,2336728,3456587,2336728,3456587,4.314419992399629,4.314419992399629,1.4792423422837404,1.4792423422837404,1.7585646670195274,skip,dag_join_gap_list,False,0,113522944,109481856,0.9029291576525531
073,5,10081626,1927127,3138469,1927127,3138469,5.231427923535916,5.231427923535916,1.6285740379331513,1.6285740379331513,1.8694914579973556,unsupported,dag_join_gap_list,False,0,114185856,110144768,0.8832231067866301
074,1,1682239,1579934,1579934,1579934,1579934,1.0647527048598233,1.0647527048598233,1.0,1.0,1.2624092089827172,skip,dag_join_gap_list,False,0,4350208,573480,0.062499344355785455
074,2,1682239,792027,792275,792027,792275,2.123966733457319,2.123966733457319,1.000313120638564,1.000313120638564,1.4067618749686517,skip,dag_join_gap_list,False,0,8290798,4514070,0.3295643953014751
074,3,1682239,533553,539145,533553,539145,3.152899524508343,3.152899524508343,1.0104806832685786,1.0104806832685786,1.5468320830259472,skip,dag_join_gap_list,False,0,18940536,15163808,0.3368161808891819
074,4,1682239,404377,412974,404377,412974,4.16007586979477,4.16007586979477,1.021259863938849,1.021259863938849,1.6291064170072787,skip,dag_join_gap_list,False,0,20144816,16368088,0.38695314294327293
074,5,1682239,331285,354495,331285,354495,5.077920823460163,5.077920823460163,1.0700605219071193,1.0700605219071193,1.9061830830178224,unsupported,dag_join_gap_list,False,0,19575504,15798776,0.4842225351866808
075,1,1441809,1124605,1124605,1124605,1124605,1.2820581448597508,1.2820581448597508,1.0,1.0,1.4060587919666432,skip,attention_rows_ffn,False,0,1837190,0,0.0
075,2,1441809,597858,598374,597858,598374,2.411624499463083,2.411624499463083,1.0008630811998835,1.0008630811998835,2.826083749998361,skip,attention_rows_ffn_gap,False,0,5067276,3230086,0.15281551855378897
075,3,1441809,417833,420169,417833,420169,3.4506824496868367,3.4506824496868367,1.00559075037156,1.00559075037156,4.733899165992625,skip,attention_rows_ffn_gap_placement_word,False,0,6679442,4842252,0.3226370806300701
075,4,1441809,357355,358968,357355,358968,4.034668606847532,4.034668606847532,1.0045137188510025,1.0045137188510025,4.641780957987066,skip,attention_rows_ffn_gap_placement_word,False,0,7899352,6062162,0.41431964294458784
075,5,1441809,303632,309469,303632,309469,4.748540996996364,4.748540996996364,1.0192239289666438,1.0192239289666438,4.550721250008792,unsupported,attention_rows_ffn_gap_placement_word,False,0,7809950,5972760,0.479733558941162
076,1,6185113,6087717,6090538,6087717,6090538,1.0159987726104875,1.0159987726104875,1.0004633921057762,1.0004633921057762,29.80339825002011,skip,dag_join_gap_list,False,0,51193426,46922752,0.09733129030198558
076,2,6185113,3042276,3042855,3042276,3042855,2.0330545289119066,2.0330545289119066,1.0001903180382057,1.0001903180382057,23.725559667043854,skip,affine_eighth,False,0,27039314,22768640,0.42016361157400395
076,3,6185113,2028362,2028644,2028362,2028644,3.0493141756747564,3.0493141756747564,1.0001390284377247,1.0001390284377247,22.4634338329779,skip,affine_eighth,False,0,28991058,24720384,0.44987091982883615
076,4,6185113,1520314,1521110,1520314,1521110,4.068312861685152,4.068312861685152,1.000523576050737,1.000523576050737,23.161275708989706,skip,affine_eighth,False,0,30991954,26721280,0.513102673408017
076,5,6185113,1227997,1231574,1227997,1231574,5.0367492754461125,5.0367492754461125,1.002912873565652,1.002912873565652,25.482761208026204,unsupported,affine_eighth,False,0,34082386,29811712,0.5182189913675602
077,1,495320,433422,434257,433422,434257,1.1428123168643955,1.1428123168643955,1.0019265288794754,1.0019265288794754,0.7984761669649743,skip,attention_rows_ffn,False,0,3346366,1205006,0.05233328577826705
077,2,495320,226575,230171,226575,230171,2.186119386516606,2.186119386516606,1.01587112435176,1.01587112435176,1.5748995420290157,skip,attention_rows_ffn_gap,False,0,5373228,3231868,0.09916389313208769
077,3,495320,163520,170250,163520,170250,3.029109589041096,3.029109589041096,1.0411570450097847,1.0411570450097847,2.2498149999883026,skip,attention_rows_ffn_gap_placement_word,False,0,6656972,4515612,0.14080712372829335
077,4,495320,137173,148735,137173,148735,3.610914684376663,3.610914684376663,1.0842877242606053,1.0842877242606053,2.4400195000343956,skip,attention_rows_ffn_gap_placement_word,False,0,7044726,4903366,0.15588056876637874
077,5,495320,127813,140934,127813,140934,3.875349142888439,3.875349142888439,1.1026577891137834,1.1026577891137834,2.6012010839767754,unsupported,attention_rows_ffn_gap_placement_word,False,0,7554652,5413292,0.19210634025227508
078,1,2296143,2058994,2058994,2058994,2058994,1.1151771204772816,1.1151771204772816,1.0,1.0,0.2809039169806056,skip,affine_eighth,False,0,15493080,13147992,0.002896954568620428
078,2,2296143,1051555,1064213,1051555,1064213,2.18356909529221,2.18356909529221,1.0120374112623687,1.0120374112623687,0.3321968329837546,skip,dag_join_gap_list,False,0,5958912,3613824,0.23956920520819205
078,3,2296143,700285,710847,700285,710847,3.278869317492164,3.278869317492164,1.0150824307246336,1.0150824307246336,0.4124986659735441,skip,dag_join_gap_list,False,0,9587928,7242840,0.37214042128672825
078,4,2296143,539973,545681,539973,545681,4.252329283130823,4.252329283130823,1.0105708989153162,1.0105708989153162,0.4195302079897374,skip,dag_join_gap_list,False,0,10845696,8500608,0.1444858840158924
078,5,2296143,464886,477473,464886,477473,4.9391528245634415,4.9391528245634415,1.0270754550577992,1.0270754550577992,0.4611006249906495,unsupported,dag_join_gap_list,False,0,13946496,11601408,0.3328418822955716
079,1,31052251,29922768,29922768,29922768,29922768,1.0377466082014872,1.0377466082014872,1.0,1.0,19.167743625002913,skip,affine_eighth,False,0,213633024,204281856,4.863103632738414e-05
079,2,31052251,14960916,14960916,14960916,14960916,2.0755581409587487,2.0755581409587487,1.0,1.0,13.458569708978757,skip,affine_eighth,False,0,214388736,205037568,0.0
079,3,31052251,9971923,9971329,9971923,9971329,3.113968188482803,3.113968188482803,0.9999404327530407,0.9999404327530407,12.68146216700552,skip,affine_eighth,False,0,215390208,206039040,0.033957717165078324
079,4,31052251,7604032,7604032,7604032,7604032,4.083656013020461,4.083656013020461,1.0,1.0,11.327168749994598,skip,affine_eighth,False,0,215678976,206327808,0.0
079,5,31052251,6075472,6075976,6075472,6075976,5.111084537958532,5.111084537958532,1.000082956517617,1.000082956517617,12.372563417011406,unsupported,forest_memory_order,False,0,57028608,47677440,0.2441611149398882
080,1,292138,291826,292138,291826,292138,1.0010691302351402,1.0010691302351402,1.0010691302351402,1.0010691302351402,0.4753141250112094,skip,forest_memory_order,False,0,2527232,548864,0.1686143572621035
080,2,292138,145674,145926,145674,145926,2.005423067946236,2.005423067946236,1.0017298900284197,1.0017298900284197,0.46827799995662645,skip,forest_memory_order,False,0,4169728,2191360,0.436
080,3,292138,100325,100325,100325,100325,2.9119162721156244,2.9119162721156244,1.0,1.0,0.39135304099181667,skip,forest_memory_order,False,0,5025792,3047424,0.0
080,4,292138,83124,112445,83124,112445,3.5144843847745535,3.5144843847745535,1.3527380780520668,1.3527380780520668,0.4378462500171736,skip,affine_eighth,False,0,6397952,4419584,0.5910290237467019
080,5,292138,68814,110937,68814,110937,4.2453279855843284,4.2453279855843284,1.6121283459761095,1.6121283459761095,0.5394573749508709,unsupported,affine_eighth,False,0,6549504,4571136,0.5667299177735611
081,1,151795,151795,151795,151795,151795,1.0,1.0,1.0,1.0,1.2550325420452282,skip,affine_eighth,False,0,1741140,0,0.0
081,2,151795,76938,76938,76938,76938,1.9729522472640308,1.9729522472640308,1.0,1.0,1.2164355830173008,skip,affine_eighth,False,0,1741140,0,0.0
081,3,151795,52151,52151,52151,52151,2.9106824413721695,2.9106824413721695,1.0,1.0,1.3493844579788856,skip,affine_eighth,False,0,1741140,0,0.0
081,4,151795,39937,39937,39937,39937,3.8008613566367027,3.8008613566367027,1.0,1.0,1.5112659999867901,skip,affine_eighth,False,0,1741140,0,0.0
081,5,151795,31626,31626,31626,31626,4.799690128375388,4.799690128375388,1.0,1.0,1.8126889169798233,unsupported,affine_eighth,False,0,1741140,0,0.0
082,1,721041,596380,596380,596380,596380,1.209029477849693,1.209029477849693,1.0,1.0,0.6659799169865437,skip,attention_rows_ffn,False,0,1543186,951180,1.1516292675062043e-05
082,2,721041,301288,302601,301288,302601,2.3931952152093676,2.3931952152093676,1.004357956506731,1.004357956506731,1.8118292089784518,skip,attention_rows_ffn_gap_placement_word,False,0,1815564,1223558,0.11683310725110235
082,3,721041,207030,207910,207030,207910,3.482785103608173,3.482785103608173,1.0042505917016857,1.0042505917016857,2.082207583996933,skip,attention_rows_ffn_gap_placement_word,False,0,2580242,1988236,0.2551409830181797
082,4,721041,167701,168118,167701,168118,4.299562912564624,4.299562912564624,1.0024865683567779,1.0024865683567779,2.164334833039902,skip,attention_rows_ffn_gap_placement_word,False,0,3181080,2589074,0.3602666671679443
082,5,721041,139941,141365,139941,141365,5.152464252792248,5.152464252792248,1.0101757169092689,1.0101757169092689,2.2415417919983156,unsupported,attention_rows_ffn_gap_placement_word,False,0,3843996,3251990,0.44908974627573356
083,1,1057993,836631,836631,836631,836631,1.264587374840282,1.264587374840282,1.0,1.0,1.1563024589559063,skip,dag_join_gap_list,False,0,1864288,425984,0.0
083,2,1057993,419095,419095,419095,419095,2.524470585428125,2.524470585428125,1.0,1.0,1.2821603750344366,skip,dag_join_gap_list,False,0,6741184,5302880,0.059833638379239024
083,3,1057993,286012,286046,286012,286046,3.6991210159014307,3.6991210159014307,1.0001188761310715,1.0001188761310715,1.4037198750302196,skip,dag_join_gap_list,False,0,8506144,7067840,0.14521784943434493
083,4,1057993,228896,229244,228896,229244,4.622155913602684,4.622155913602684,1.0015203411156157,1.0015203411156157,1.455084707995411,skip,dag_join_gap_list,False,0,8556928,7118624,0.09809123699518378
083,5,1057993,213988,216899,213988,216899,4.944169766528964,4.944169766528964,1.013603566555134,1.013603566555134,1.8888818750274368,unsupported,dag_join_gap_list,False,0,10502112,9063808,0.14756126917895288
084,1,2507412,1266708,1266708,1266708,1266708,1.9794711962030713,1.9794711962030713,1.0,1.0,3.064877125027124,skip,resource_word,False,0,13236330,0,0.0
084,2,2507412,634124,634124,634124,634124,3.954135153376942,3.954135153376942,1.0,1.0,2.920603292004671,skip,resource_word,False,0,13236330,0,0.0
084,3,2507412,422652,422652,422652,422652,5.932568638028449,5.932568638028449,1.0,1.0,3.506699999968987,skip,resource_word,False,0,13236330,0,0.0
084,4,2507412,317988,317988,317988,317988,7.885240952488773,7.885240952488773,1.0,1.0,3.5540860409964807,skip,resource_word,False,0,13236330,0,0.0
084,5,2507412,254640,254640,254640,254640,9.84688972667295,9.84688972667295,1.0,1.0,3.8839985000086017,unsupported,resource_word,False,0,13236330,0,0.0
085,1,3187899,2697812,2697812,2697812,2697812,1.18166091632775,1.18166091632775,1.0,1.0,6.737625125038903,skip,attention_rows_ffn,False,0,11834666,10144932,2.9724633963426216e-06
085,2,3187899,1322089,1325936,1322089,1325936,2.411258999961425,2.411258999961425,1.002909788977898,1.002909788977898,15.965935875021387,skip,attention_rows_ffn_gap_placement_word,False,0,6132748,4443014,0.09804655506237345
085,3,3187899,898379,900154,898379,900154,3.5485012450201974,3.5485012450201974,1.0019757808230156,1.0019757808230156,15.196581459022127,skip,attention_rows_ffn_gap_placement_word,False,0,9160082,7470348,0.26164668638050315
085,4,3187899,692413,697789,692413,697789,4.604042673953262,4.604042673953262,1.0077641523194971,1.0077641523194971,14.865142333030235,skip,attention_rows_ffn_gap_placement_word,False,0,12199736,10510002,0.3307207678250651
085,5,3187899,571252,580245,571252,580245,5.580547639220519,5.580547639220519,1.0157426144678705,1.0157426144678705,16.066186124982778,unsupported,attention_rows_ffn_gap_placement_word,False,0,14320414,12630680,0.4780470067572296
086,1,118403,92778,92778,92778,92778,1.2761969432408544,1.2761969432408544,1.0,1.0,0.8242322080186568,skip,attention_rows_ffn,False,0,503154,165132,2.9725190612784804e-05
086,2,118403,48279,48343,48279,48343,2.4524741606081317,2.4524741606081317,1.0013256281198866,1.0013256281198866,1.563111833005678,skip,attention_rows_ffn_gap,False,0,840396,502374,0.25136146530131576
086,3,118403,38370,39931,38370,39931,3.0858222569715923,3.0858222569715923,1.0406828251237947,1.0406828251237947,1.5921356249600649,skip,attention_rows_ffn_gap,False,0,1594290,1256268,0.3250085666485255
086,4,118403,34684,39402,34684,39402,3.4137642717102987,3.4137642717102987,1.1360281397762657,1.1360281397762657,1.640444542048499,skip,attention_rows_ffn_gap,False,0,2009880,1671858,0.4145547234450544
086,5,118403,32662,40650,32662,40650,3.625099504010777,3.625099504010777,1.244565550180638,1.244565550180638,2.058957959001418,unsupported,attention_rows_ffn_gap,False,0,2302206,1964184,0.4802647195053574
087,1,3974071,3603774,3603774,3603774,3603774,1.102752558845255,1.102752558845255,1.0,1.0,8.537336540990509,skip,attention_rows_ffn,False,0,20872542,14953444,0.0028588271637333437
087,2,3974071,1814963,1817441,1814963,1817441,2.1896154356865676,2.1896154356865676,1.0013653170891088,1.0013653170891088,16.164604208024684,skip,attention_rows_ffn_gap,False,0,19546910,13627812,0.20857638291576927
087,3,3974071,1230405,1241187,1230405,1241187,3.2298885326376277,3.2298885326376277,1.0087629682909287,1.0087629682909287,14.773455874994397,skip,attention_rows_ffn_gap,False,0,21704598,15785500,0.4133694891310432
087,4,3974071,939085,970185,939085,970185,4.231854411474999,4.231854411474999,1.0331173429455267,1.0331173429455267,16.31230366701493,skip,attention_rows_ffn_gap,False,0,46922562,41003464,0.32377959387011807
087,5,3974071,794300,923459,794300,923459,5.003236812287549,5.003236812287549,1.1626073272063453,1.1626073272063453,17.38757641700795,unsupported,attention_rows_ffn_gap,False,0,51887414,45968316,0.3533705705919414
088,1,243623,186847,186847,186847,186847,1.3038635889256986,1.3038635889256986,1.0,1.0,0.49973475001752377,skip,attention_rows_ffn,False,0,2329192,499394,0.009892983131109541
088,2,243623,105026,107302,105026,107302,2.319644659417668,2.319644659417668,1.0216708243672996,1.0216708243672996,1.0226608340162784,skip,attention_rows_ffn_gap,False,0,3692538,1862740,0.1709616188083829
088,3,243623,82484,88330,82484,88330,2.9535788759032053,2.9535788759032053,1.0708743513893604,1.0708743513893604,1.1463545830338262,skip,attention_rows_ffn_gap,False,0,4320886,2491088,0.2176495022146008
088,4,243623,83118,92946,83118,92946,2.9310498327678722,2.9310498327678722,1.1182415361293583,1.1182415361293583,1.6858804589719512,skip,attention_rows_ffn_gap_placement_word,False,0,4932676,3102878,0.20827075491845184
088,5,243623,85789,97305,85789,97305,2.839792980452039,2.839792980452039,1.134236324004243,1.134236324004243,2.8628542500082403,paired_gate_rejected,attention_rows_ffn_gap_placement_word,False,0,5283460,3453662,0.20200588771754077
089,1,693092,591236,591236,591236,591236,1.1722763837114114,1.1722763837114114,1.0,1.0,1.0338624580181204,skip,affine_eighth,False,0,566400,0,0.0
089,2,693092,296816,296816,296816,296816,2.3350897525739853,2.3350897525739853,1.0,1.0,1.0191122919786721,skip,affine_eighth,False,0,805120,238720,0.0
089,3,693092,208450,208450,208450,208450,3.3249796114176062,3.3249796114176062,1.0,1.0,1.2000064160092734,skip,affine_eighth,False,0,1043840,477440,0.0
089,4,693092,149816,149816,149816,149816,4.626288246916217,4.626288246916217,1.0,1.0,1.2222005839576013,skip,affine_eighth,False,0,1282560,716160,0.0
089,5,693092,120500,120500,120500,120500,5.751800829875519,5.751800829875519,1.0,1.0,1.4146435410366394,unsupported,affine_eighth,False,0,1521280,954880,0.0
090,1,1178363,875740,902381,875740,902381,1.3455626099070501,1.3455626099070501,1.0304211295590016,1.0304211295590016,0.49317108397372067,skip,dag_join_gap_list,False,0,4529664,2301312,0.48503854697504245
090,2,1178363,450790,467727,450790,467727,2.6139954302446817,2.6139954302446817,1.0375718183633178,1.0375718183633178,0.540630790987052,skip,dag_join_gap_list,False,0,7032576,4804224,0.3872207108126881
090,3,1178363,321050,347451,321050,347451,3.670341068369413,3.670341068369413,1.0822332969942376,1.0822332969942376,0.6172149580088444,skip,dag_join_gap_list,False,0,9144408,6916056,0.36259653031197264
090,4,1178363,295964,316083,295964,316083,3.9814403103080105,3.9814403103080105,1.0679778621724263,1.0679778621724263,0.633313124999404,skip,dag_join_gap_list,False,0,11298816,9070464,0.27886234948394495
090,5,1178363,283714,305364,283714,305364,4.153348089977936,4.153348089977936,1.0763092409962145,1.0763092409962145,0.6873729169601575,unsupported,dag_join_gap_list,False,0,13117440,10889088,0.2301839490368203
