case_id,cores,baseline_B,old_M,old_B_over_M,new_M,new_B_over_M,delta_B_over_M,old_extra_ddr_bytes,new_extra_ddr_bytes,delta_extra_ddr_bytes,old_spill_bytes,new_spill_bytes,old_solver_wall_s,new_solver_wall_s,old_E0_wall_s,new_E0_wall_s,old_route,new_route,new_active_cores,new_feed,new_feed_sha256
040,1,253454,244334,1.037325955454419,244334,1.037325955454419,0.0,0,0,0,0,0,0.28311079199193045,0.352328375010984,0.5630632499814965,0.7173500000208151,component_envelope,component_envelope,1,s02/board-feed-040-k1.json,f5e28f1cf67e8e9494e953a4b12a9fcd57ffff37aefdd503443fb3031ecb0a56
040,2,253454,142525,1.7783125767409227,142525,1.7783125767409227,0.0,0,0,0,0,0,0.2800177500175778,0.338438375008991,0.5682437499926891,0.623290666990215,component_envelope,component_envelope,2,s02/board-feed-040-k2.json,2c6c83ac8db19dcaf3ee6daf30a116b1759c4f2381dcbfb48680b2fefef5c2ec
040,3,253454,103458,2.4498250497786542,103458,2.4498250497786542,0.0,0,0,0,0,0,0.2838074159808457,0.3441270839830395,0.5655103330209386,0.5958024589926936,component_envelope,component_envelope,3,s02/board-feed-040-k3.json,30cd3dd12addcbcc5ff92cd8e8871ac135cc863d4b1c68a412c90faabaa742a5
040,4,253454,103829,2.441071376975604,103829,2.441071376975604,0.0,53760,53760,0,0,0,0.28087562500149943,0.31094424999901094,0.5621295839955565,0.5966257500112988,component_envelope,component_envelope,4,s02/board-feed-040-k4.json,42ba7f4c30493b5fdaad1287f61328bd9eb0a4268989ff9588f74ca8a8a98041
040,5,253454,104200,2.432380038387716,104200,2.432380038387716,0.0,66048,66048,0,0,0,0.2802466659923084,0.31832579197362065,0.5642527920135763,0.5754844170005526,component_envelope,component_envelope,5,s02/board-feed-040-k5.json,10f7d30b20ce6fcadba6f425ad270371dabd8c749331fd52c799c60b6ccba354
041,1,6003957,6000284,1.0006121376921493,6000284,1.0006121376921493,0.0,23015424,23015424,0,23015424,23015424,0.5632876250019763,0.7467808339861222,6.460251292010071,7.109739958978025,component_envelope,component_envelope,1,s02/board-feed-041-k1.json,64822696ab92e7c3304944222b9bdd6fc2deaefc0ed21948819c78802d8ee2d5
041,2,6003957,2974004,2.0188126848518024,2974004,2.0188126848518024,0.0,21783552,21783552,0,16889856,16889856,0.5670117920089979,0.7509961249888875,4.789221958024427,4.879556208994472,component_envelope,component_envelope,2,s02/board-feed-041-k2.json,198e60c5dff40d54ca501f7ca723d44e09e65db22e2e4259306c74e88171dc2c
041,3,6003957,1994157,3.010774477636415,1994157,3.010774477636415,0.0,22235136,22235136,0,12447744,12447744,0.562234333017841,0.694661375018768,4.207371750002494,4.2524757499923,component_envelope,component_envelope,3,s02/board-feed-041-k3.json,9116e078ee0f24bb37f427e7f87909dee20483919fe0ba5c317ff4ca1dd3cd19
041,4,6003957,1498613,4.006342531394029,1498613,4.006342531394029,0.0,24886272,24886272,0,10567680,10567680,0.5625845000031404,0.8489557499997318,3.9056948329962324,4.79900450000423,component_envelope,component_envelope,4,s02/board-feed-041-k4.json,1ede21e5ca715c41b032c6b56f40838f6fcf157d39ae42f3b5018fd6d106c03b
041,5,6003957,1204582,4.984265911328577,1204582,4.984265911328577,0.0,25958400,25958400,0,7999488,7999488,0.5671522500051651,0.879398624994792,3.9055131250061095,4.734110332996352,component_envelope,component_envelope,5,s02/board-feed-041-k5.json,193b2e127089c637469ba9fe66b8937eac0130bb099afa5cfa8c00abf31b2e8a
042,1,1686740,1800662,0.9367332680980661,1800662,0.9367332680980661,0.0,6958080,6958080,0,6958080,6958080,0.28670737499487586,0.37086491700029,1.1284584579989314,1.394121624995023,component_envelope,component_envelope,1,s02/board-feed-042-k1.json,4261a70ae24996a8443f26e8a90e9ff21616edcfc6ed7282fc48f065d95a2449
042,2,1686740,925438,1.822639658194282,925438,1.822639658194282,0.0,6706464,6706464,0,4654080,4654080,0.28376837499672547,0.342366791999666,0.8330886250187177,1.1163703329802956,component_envelope,component_envelope,2,s02/board-feed-042-k2.json,d338bcc0eeabf4f338c02bd9cfc551d5418398d167e337a12c19a0944a08c66e
042,3,1686740,661704,2.5490853916554834,661704,2.5490853916554834,0.0,6648384,6648384,0,2774016,2774016,0.2830184589838609,0.38790050000534393,0.8409808750147931,1.022983959002886,component_envelope,component_envelope,3,s02/board-feed-042-k3.json,d54e84c9e9984f41aa3ebc6583fae87c9c54d63ac2298173b0224968ffefef7a
042,4,1686740,500651,3.3690934403406763,500651,3.3690934403406763,0.0,7450176,7450176,0,2291712,2291712,0.2851894170162268,0.32664400001522154,0.839797417022055,1.002280167012941,component_envelope,component_envelope,4,s02/board-feed-042-k4.json,51f15d6cdba6e6f7a45b7da6905d0d629c929003bca52a59499468cf20f0d8ec
042,5,1686740,406208,4.152404679376083,406208,4.152404679376083,0.0,7692576,7692576,0,1766400,1766400,0.2879942079889588,0.4129075419914443,0.8451785839861259,0.9877850000048056,component_envelope,component_envelope,5,s02/board-feed-042-k5.json,477539ecefb854bcdee50e77f7bbb4ff503e82507896ddc5c74b9a877cb14462
043,1,677656,616415,1.099350275382656,616415,1.099350275382656,0.0,0,0,0,0,0,0.284103416983271,0.47919841698603705,1.9644506659824401,2.0583792079996783,component_envelope,component_envelope,1,s02/board-feed-043-k1.json,722a5b62cefd3266123ad0cbd0e3369c8f34a87d1032d429832966240a638e39
043,2,677656,341549,1.9840667078515821,341549,1.9840667078515821,0.0,368640,368640,0,0,0,0.5650218749942724,0.46151049999753013,1.7095606249931734,1.9810789999901317,component_envelope,component_envelope,2,s02/board-feed-043-k2.json,0441b035b1e670fd1820a98154b5fc78f4fef19baa7fb9db2c65c68f61c98cce
043,3,677656,262377,2.582756872744181,262377,2.582756872744181,0.0,92160,92160,0,0,0,0.2859245830040891,0.5114730419882108,1.7101734169991687,1.8077754589903634,component_envelope,component_envelope,3,s02/board-feed-043-k3.json,f9f5fd833182f9e5038f0ca5d84eeb3f19944f36b2683961ac54a562eaf2b1c9
043,4,677656,263552,2.5712421078193297,263552,2.5712421078193297,0.0,599040,599040,0,0,0,0.28474791601183824,0.46071404198301025,1.6985527079959866,1.9452194580226205,component_envelope,component_envelope,4,s02/board-feed-043-k4.json,84232b005cc7de90df6ce7d567b186b553c34259f09847e1bbec90c206982048
043,5,677656,264790,2.559220514369878,264790,2.559220514369878,0.0,1013760,1013760,0,0,0,0.2810497499885969,0.5840025409997907,1.6842002919875085,1.9502105000137817,component_envelope,component_envelope,5,s02/board-feed-043-k5.json,9c033cd9cbfc1b0925e13f9110e0cffb60c5d7914d946a1aee18cd96a5ff03de
044,1,154407,154407,1.0,74523,2.0719375226440158,1.0719375226440158,4438112,0,-4438112,4438112,0,0.281736583012389,0.38136087500606664,0.2830347909766715,0.41908504100865684,component_envelope,active_core_shared_wave,1,s02/board-feed-044-k1.json,ad03fc440327d21bac61328a8df38894806b4afbb4c0f07e7e2f7b72f1bf16c7
044,2,154407,131105,1.1777354029213225,43795,3.525676447083,2.3479410441616775,4672992,930400,-3742592,3742592,0,0.2861975420091767,0.28050579197588377,0.2861911249929108,0.3878996250277851,component_envelope,active_core_shared_wave,2,s02/board-feed-044-k2.json,0f7b94bf5c85a31370508c30c82a795340a49fca22df99d3408fc3f45baf280c
044,3,154407,123553,1.2497227910289512,43795,3.525676447083,2.2759536560540488,5161216,930400,-4230816,3300416,0,0.2810220420069527,0.2828315829974599,0.2834974169963971,0.3812488330004271,component_envelope,active_core_shared_wave,2,s02/board-feed-044-k3.json,bddaba24018bdf36853df9e7f7ae3d50e314a9f29c5de6c206f9481cc39a9b93
044,4,154407,124268,1.2425322689670713,43795,3.525676447083,2.283144178115929,5678624,930400,-4748224,2887424,0,0.2782424580072984,0.263760582980467,0.2826301669992972,0.35033000001567416,component_envelope,active_core_shared_wave,2,s02/board-feed-044-k4.json,af90b67916f294b541d4466df7012dd8689b515ae57521620972c89b5c5eec22
044,5,154407,132892,1.161898383649881,43795,3.525676447083,2.363778063433119,6196032,930400,-5265632,2474432,0,0.28718516702065244,0.2777082090033218,0.28431945902411826,0.3847272080020048,component_envelope,active_core_shared_wave,2,s02/board-feed-044-k5.json,9a45429b955bc22184dc1a894fb9430027bfb34360fc4ce8cb21dcd24a59afe4
045,1,125614,125614,1.0,125614,1.0,0.0,0,0,0,0,0,0.2873837499937508,0.23970054200617597,0.28082650000578724,0.3503856250026729,component_envelope,component_envelope,1,s02/board-feed-045-k1.json,3b16eee486f78b0d0d51467f4592ef8e7cc378fb6bc1860fa13e06917ecbd32e
045,2,125614,63245,1.9861491026958653,63245,1.9861491026958653,0.0,0,0,0,0,0,0.28484795900294557,0.24128412501886487,0.28955012498772703,0.3516118339903187,component_envelope,component_envelope,2,s02/board-feed-045-k2.json,c89cc45ad3f6a17acace0364e9b354c6b640ee91b96021b4dc7033d1392b4c76
045,3,125614,42994,2.9216634879285484,42994,2.9216634879285484,0.0,0,0,0,0,0,0.28700858299271204,0.23805041701416485,0.28705508398707025,0.3149775000056252,component_envelope,component_envelope,3,s02/board-feed-045-k3.json,e1f21270481f8573ea416b42b99287d2215172ff2a984f8ea2d3acf5166a4491
045,4,125614,33079,3.7973941171135768,33079,3.7973941171135768,0.0,0,0,0,0,0,0.28228225000202656,0.24171679202117957,0.2787959999986924,0.3235938339785207,component_envelope,component_envelope,4,s02/board-feed-045-k4.json,091b002720871ded02c5c7614afbbca9b419ffb0523598eeb11eacd13b02943e
045,5,125614,29103,4.31618733463904,29103,4.31618733463904,0.0,0,0,0,0,0,0.28447579097701237,0.23159900002065115,0.280519916996127,0.3184290830104146,component_envelope,component_envelope,5,s02/board-feed-045-k5.json,9e78c0434ccf69cdc7ced4d0e105ac45cfd7434479ed3ef8f3ddc94c13e938a0
046,1,276455,276455,1.0,209667,1.3185432137627762,0.31854321376277617,3176288,0,-3176288,3176288,0,0.29506291600409895,0.23227233398938552,0.28040391599643044,0.2974566250049975,component_envelope,active_core_shared_wave,1,s02/board-feed-046-k1.json,60f92eca4945114b2c871076469e9b8edf25f507d802cf75649d31e52b10c286
046,2,276455,166578,1.6596129140702853,105322,2.6248552059398795,0.9652422918695942,3521632,930400,-2591232,2591232,0,0.2854443340038415,0.23475499998312443,0.2827627910010051,0.2969434169935994,component_envelope,active_core_shared_wave,2,s02/board-feed-046-k2.json,123125cb46263da040f60b086f287a85183b4dab55b44de0ed7f06aecdbb7f59
046,3,276455,142176,1.9444561670042764,79308,3.4858400161396075,1.541383849135331,4021280,1860800,-2160480,2160480,0,0.2828693750197999,0.2469091249804478,0.28182979198754765,0.3024778749968391,component_envelope,active_core_shared_wave,3,s02/board-feed-046-k3.json,55532647cee52e43dc6821a75ae2e2a7c19a9498967a74fd351561d7a48aa997
046,4,276455,124612,2.218526305652746,77846,3.5513064255067697,1.3327801198540237,4513952,2791200,-1722752,1722752,0,0.27962170899263583,0.22678016699501313,0.2807748749910388,0.2839264170033857,component_envelope,active_core_shared_wave,4,s02/board-feed-046-k4.json,89cd0c3f0f71cb9af5a8288326ac181026448d0151fd65feea4319f73b6ef856
046,5,276455,131039,2.10971542823129,77846,3.5513064255067697,1.4415909972754797,5013664,2791200,-2222464,1292064,0,0.28036529099335894,0.25141216698102653,0.2884349160012789,0.355950875004055,component_envelope,active_core_shared_wave,4,s02/board-feed-046-k5.json,3d0e138e156ba7261718f495b692bef626465b0123e03e2585024e5e0523fc79
047,1,326508,314219,1.0391096655517331,314219,1.0391096655517331,0.0,0,0,0,0,0,0.5582452089875005,0.5513227500196081,3.621015915996395,3.702922791999299,component_envelope,component_envelope,1,s02/board-feed-047-k1.json,8de6ee31e5cf97ea823426270322d856d15a2acb3015ff53745bb6a9157d68b4
047,2,326508,208546,1.5656401944894651,208546,1.5656401944894651,0.0,2755750,2755750,0,0,0,0.5651254169933964,0.5721590000030119,4.192799542011926,4.2300777079944964,dag_eft,dag_eft,2,s02/board-feed-047-k2.json,b3ceacdebe02eec668e042c74d807011063e13880a49f7a827fa3688f1018566
047,3,326508,173611,1.8806872836398616,173611,1.8806872836398616,0.0,4032460,4032460,0,0,0,0.5598410840029828,0.6770010839973111,4.460561707994202,4.992100375005975,dag_eft,dag_eft,3,s02/board-feed-047-k3.json,4f000809a31e7ed42669b9e38f8fc1e43a71acba04a06590089a7455b6f31a52
047,4,326508,154452,2.113977157951985,154452,2.113977157951985,0.0,4658386,4658386,0,0,0,0.562249292008346,0.7815305420081131,4.196615583001403,4.91094250002061,dag_eft,dag_eft,4,s02/board-feed-047-k4.json,9755f08c1fe2c44d847e4e80dd74f139e8ba3b7c20bb261bf137e0457408de04
047,5,326508,161273,2.024567038499935,161273,2.024567038499935,0.0,5512696,5512696,0,0,0,0.5626252499932889,0.769445915997494,4.489517333015101,4.894314624980325,dag_eft,dag_eft,5,s02/board-feed-047-k5.json,047e6562cf294e410a6ea7cbda5d6d7bcf28185eeccc4f25311bebc60c1556a5
048,1,222220,208057,1.0680726916181624,208057,1.0680726916181624,0.0,0,0,0,0,0,0.28181037498870865,0.23465691698947921,0.28291883401107043,0.39445970801170915,component_envelope,component_envelope,1,s02/board-feed-048-k1.json,f373e01b6522f60409ec539710177f678cfc5b7a8b83f672bb3291c1ea5b6bbb
048,2,222220,138160,1.60842501447597,138160,1.60842501447597,0.0,992774,992774,0,0,0,0.2888749999983702,0.22550791600951925,0.28004024998517707,0.3970139999873936,dag_eft,dag_eft,2,s02/board-feed-048-k2.json,e80ea54da0e709d6ce6fc9ad219cad0bce0bed28d45d69c8fac41b904219a075
048,3,222220,119601,1.8580112206419679,119601,1.8580112206419679,0.0,1038220,1038220,0,0,0,0.28227954101748765,0.23567666599410586,0.5620155420037918,0.39840920799179,dag_eft,dag_eft,3,s02/board-feed-048-k3.json,6e971383a5be277c3d872fcd931e43c7c41182e638c467f4849deb30584bbe70
048,4,222220,118751,1.87131055738478,118751,1.87131055738478,0.0,1102610,1102610,0,0,0,0.2856449169921689,0.27363395897555165,0.5599294169805944,0.42589470802340657,dag_eft,dag_eft,4,s02/board-feed-048-k4.json,94b7643eb7dcd22bc83976aaedc8bf8e2cc857e6709033ffd552813b4f8720e1
048,5,222220,119150,1.8650440621065882,119150,1.8650440621065882,0.0,1116760,1116760,0,0,0,0.2816183329850901,0.29381033300887793,0.5652835410146508,0.44944104200112633,dag_eft,dag_eft,5,s02/board-feed-048-k5.json,d2afc7b9ee9be8540406a851dd56a8a1a331b4af563b83e216b0c39f8b1281f4
049,1,196276,176170,1.1141283987057955,176170,1.1141283987057955,0.0,0,0,0,0,0,0.2864012499921955,0.31930462500895374,0.8442437080084346,0.8686229579907376,component_envelope,component_envelope,1,s02/board-feed-049-k1.json,548c18a55dfd2edf37870cef3af585b3e320c57765f439477c027d599323f8e1
049,2,196276,151811,1.292897089143738,151811,1.292897089143738,0.0,0,0,0,0,0,0.2858524580078665,0.4199709590175189,0.8438800839940086,0.8795346670085564,component_envelope,component_envelope,2,s02/board-feed-049-k2.json,114213fb86e2d75578f9816d578370f1b66328ffc76386a828dd4e058cf982b1
049,3,196276,151884,1.2922756840746885,151884,1.2922756840746885,0.0,0,0,0,0,0,0.283147791022202,0.3874249999935273,0.8391970420198049,0.8811855409876443,component_envelope,component_envelope,3,s02/board-feed-049-k3.json,e6a8f36144b213cfd1619370a3610553716530381145d9a16865ee028eebff66
049,4,196276,151957,1.2916548760504616,151957,1.2916548760504616,0.0,0,0,0,0,0,0.2850999590009451,0.3399289170047268,0.8440774579939898,0.7660696670063771,component_envelope,component_envelope,4,s02/board-feed-049-k4.json,7176a44187566b0c6d5df062a1a6b34dea85c74318580f185ac8c70871612bb7
049,5,196276,152030,1.2910346642110109,152030,1.2910346642110109,0.0,0,0,0,0,0,0.2802041659888346,0.3409350839792751,0.8422667080012616,0.7867175419814885,component_envelope,component_envelope,5,s02/board-feed-049-k5.json,fbb971d4c02e48a11467547b4d832c5a5d2f9be40b4c3828e163c477372b40bc
050,1,149690,141465,1.0581415897925281,141465,1.0581415897925281,0.0,0,0,0,0,0,0.286053499992704,0.3426379169977736,0.8391250830027275,0.9115743339934852,component_envelope,component_envelope,1,s02/board-feed-050-k1.json,f5deb14d72c1ed90ec5392eb25ad29929049e820c4ca7f76de08580aa5c2a0ea
050,2,149690,102921,1.4544164942042925,102921,1.4544164942042925,0.0,3456,3456,0,0,0,0.28375229201628827,0.40061491599772125,0.8357656669977587,0.9051222920243163,component_envelope,component_envelope,2,s02/board-feed-050-k2.json,e624b98d70d920bff9cf8dcc0f6c18da5f2f99243d8bce8cb6725a5333644d21
050,3,149690,102989,1.453456194350853,102989,1.453456194350853,0.0,6912,6912,0,0,0,0.2861227089888416,0.3216062500141561,0.841014332982013,0.7322627500107046,component_envelope,component_envelope,3,s02/board-feed-050-k3.json,173bae429ac971f7c42e6c2cc49ebc467db8d25a55e2c96af14a9831bde9a7ed
050,4,149690,103057,1.4524971617648486,103057,1.4524971617648486,0.0,10368,10368,0,0,0,0.28616920797503553,0.29694724999717437,0.8363323330122512,0.7557484999997541,component_envelope,component_envelope,4,s02/board-feed-050-k4.json,3769d2e800c6efca0342bdceab920e08deaa5ac7d49967d0205943342e07e47e
050,5,149690,103125,1.451539393939394,103125,1.451539393939394,0.0,13824,13824,0,0,0,0.28300079199834727,0.30814829099108465,0.8636786249990109,0.8063642909983173,component_envelope,component_envelope,5,s02/board-feed-050-k5.json,48e545b9f5f9932b802ebac79f51cd71ec339352534be3acd2398827ee652fd9
051,1,607628,607628,1.0,607628,1.0,0.0,0,0,0,0,0,0.282325000007404,0.24490137500106357,0.2884977500070818,0.3234195830009412,component_envelope,component_envelope,1,s03/board-feed-051-k1.json,08cbf5733d2da9a84beb3134aa521bef77d9f6512cfe8e2e171dc0d7f0f4dcfb
051,2,607628,317840,1.9117417568587969,317840,1.9117417568587969,0.0,716,716,0,0,0,0.3167482500139158,0.2996979160234332,0.3159555000020191,0.3301893750031013,vector_arrival,vector_arrival,2,s03/board-feed-051-k2.json,ae26d224a8a51cdc7c54b6196f2cb2d1e277fb1d4edf36b8678fddd30177873a
051,3,607628,228325,2.6612416511551515,228325,2.6612416511551515,0.0,952,952,0,0,0,0.2771538340020925,0.279153084004065,0.2793328750121873,0.3648110420035664,vector_arrival,vector_arrival,3,s03/board-feed-051-k3.json,f2a4f29751fd2b6d21830ca142dbdf77d0ce7f3d0028b33db8429957281f74ac
051,4,607628,185899,3.268592084949354,185899,3.268592084949354,0.0,525504,525504,0,0,0,0.2859336250112392,0.24993095902027562,0.28145308399689384,0.3906203749938868,dag_eft,dag_eft,4,s03/board-feed-051-k4.json,f9418e5a9a5b82523c95e124ca3811187d975e64654730e0edca6cf20b95c874
051,5,607628,182999,3.3203897289056226,182999,3.3203897289056226,0.0,263652,263652,0,0,0,0.2807959589990787,0.27562841700273566,0.2799146669858601,0.3898800419992767,dag_eft,dag_eft,5,s03/board-feed-051-k5.json,ff55ebfec8ee984e295c26723ef48e37978f85a2e5e3f644a78f8bf3a85acde0
052,1,180301,156852,1.1494976155866676,156852,1.1494976155866676,0.0,0,0,0,0,0,0.28905141600989737,0.2527632910059765,0.27904550000675954,0.32811137501266785,component_envelope,component_envelope,1,s03/board-feed-052-k1.json,b2b143486facef1074a52617f31eecf7f4ff57767373be881df891b3ec7d1178
052,2,180301,79014,2.281886754246083,79014,2.281886754246083,0.0,98304,98304,0,0,0,0.28001679200679064,0.24810541697661392,0.2884237079997547,0.32719433298916556,component_envelope,component_envelope,2,s03/board-feed-052-k2.json,8b7bea0af71a20fa85c180663e725e8dde19ff447e05bfd525e4b68c2696db18
052,3,180301,49446,3.6464223597459857,49446,3.6464223597459857,0.0,172032,172032,0,0,0,0.28201908300979994,0.2398704170191195,0.28355129100964405,0.3195931250229478,component_envelope,component_envelope,3,s03/board-feed-052-k3.json,79538274ced11f81235bd8ec1abe68c5d9c0dda6bc16eb7c712b3a1c2b01d24e
052,4,180301,38023,4.741893064723983,38023,4.741893064723983,0.0,250368,250368,0,0,0,0.281050082994625,0.24551216600229964,0.2818875829980243,0.33337274999939837,component_envelope,component_envelope,4,s03/board-feed-052-k4.json,d02df028407462db99112d4ccb2bbaddd904b545f89eea9737c2279f53001c80
052,5,180301,32160,5.606374378109453,32160,5.606374378109453,0.0,328704,328704,0,0,0,0.2777179580007214,0.24390654198941775,0.27669141700607724,0.32153741698130034,component_envelope,component_envelope,5,s03/board-feed-052-k5.json,546f7a5026f0c92e4e4795676cf7d883eb841b46a729f83b7a6adb07291568b3
053,1,1472686,1451270,1.0147567303120715,1451270,1.0147567303120715,0.0,5460832,5460832,0,5460832,5460832,0.5574162919947412,0.5109997499966994,3.1253869580104947,3.11712508398341,component_envelope,component_envelope,1,s03/board-feed-053-k1.json,5f84d3b7c4b7be5eefcc68168c57f06a00ffc718a952199f18972055bf427ac0
053,2,1472686,982193,1.4993855586427516,982193,1.4993855586427516,0.0,5460832,5460832,0,5460832,5460832,0.5609642500057817,0.4819295829802286,2.816336207994027,2.682351249997737,component_envelope,component_envelope,2,s03/board-feed-053-k2.json,e94fcdc6d19cc94aa866cc20c32208cd57038d306bb90736de5147c018f98f75
053,3,1472686,517838,2.8439125749751852,517838,2.8439125749751852,0.0,5858368,5858368,0,4823616,4823616,0.5510036250052508,0.4897868340194691,2.8166984589770436,2.6151952499931213,component_envelope,component_envelope,3,s03/board-feed-053-k3.json,25249e6dd3559110bea5ab61416eb145c776e01d2951c1fd2a69700e84cd364b
053,4,1472686,475455,3.097424572251843,475455,3.097424572251843,0.0,6416288,6416288,0,4346784,4346784,0.5625634999887552,0.46959158300887793,2.836864915996557,2.6557720840210095,component_envelope,component_envelope,4,s03/board-feed-053-k4.json,4f9798c7e9ca807786cb151142f9628d353ea7c0a8f9505f1096f59e88540124
053,5,1472686,476886,3.0881300772092284,476886,3.0881300772092284,0.0,6974208,6974208,0,3869952,3869952,0.5645942499977536,0.48923599999397993,2.558762958011357,2.5981132079905365,component_envelope,component_envelope,5,s03/board-feed-053-k5.json,db2624501109db04455e93ad4fbe609362b61de2559660bc3ed8afc339b0f6c1
054,1,815051,796552,1.023223844770963,796552,1.023223844770963,0.0,0,0,0,0,0,0.5641062920039985,0.566632333007874,4.745266749989241,4.69064620800782,component_envelope,component_envelope,1,s03/board-feed-054-k1.json,1ba8c87f0bb17b7b6be851d1844be83b263bd2d77f2c92f20885e44fbc27cf88
054,2,815051,500695,1.627839303368318,500695,1.627839303368318,0.0,49152,49152,0,0,0,0.5653108750120737,0.5940553749969695,4.4822605840163305,4.559500000003027,component_envelope,component_envelope,2,s03/board-feed-054-k2.json,95a6d6e136dbc20bc420882b40d16d8379fc74e579f145531ec6128fe4032e87
054,3,815051,500942,1.6270366629270454,500942,1.6270366629270454,0.0,98304,98304,0,0,0,0.5604406250058673,0.583266708010342,4.4974355830054265,4.5937653750006575,component_envelope,component_envelope,3,s03/board-feed-054-k3.json,a77af15d208bf3271a4cd0664c1f656cf7fd31db0835a855c1de340eec8ebaf0
054,4,815051,501392,1.6255763953154418,501392,1.6255763953154418,0.0,147456,147456,0,0,0,0.5666557500080671,0.578056165977614,4.532472749997396,4.57315166600165,component_envelope,component_envelope,4,s03/board-feed-054-k4.json,ca388f07a3076305d5c7fcda805e422205049225d81b413448588b154afd1c81
054,5,815051,501842,1.624118746537755,501842,1.624118746537755,0.0,196608,196608,0,0,0,0.567453541996656,0.6205040829954669,4.521666458022082,4.662282374978531,component_envelope,component_envelope,5,s03/board-feed-054-k5.json,dcbb4fc36e8a4e524e8143bf064ee0ed607c207a885ecbe7ba8d93c2562a2de8
055,1,118835,97795,1.215143923513472,97795,1.215143923513472,0.0,0,0,0,0,0,0.28338691699900664,0.2791238330246415,0.2846868750057183,0.36483158299233764,component_envelope,component_envelope,1,s03/board-feed-055-k1.json,6c23a0e2ecdfbbdee6262a5f456af1dffff34ee2e09cacded81c9872b692ce2d
055,2,118835,48332,2.458722999255152,48332,2.458722999255152,0.0,57856,57856,0,0,0,0.28737791697494686,0.2893148330040276,0.2842182499880437,0.3932785000069998,component_envelope,component_envelope,2,s03/board-feed-055-k2.json,49f84e3b97d9eeac7abfa8cad05c53c426736765c4a8df73f9ffd07b625424c2
055,3,118835,31572,3.7639363993411883,31572,3.7639363993411883,0.0,57856,57856,0,0,0,0.28609404200688004,0.2888134579989128,0.2887713329982944,0.35213183297310024,component_envelope,component_envelope,3,s03/board-feed-055-k3.json,2c8748a750b8a50c03f4d94049aec6c11ded77690c6fbe960882c80d50ad40c0
055,4,118835,28296,4.199710206389596,28296,4.199710206389596,0.0,157184,157184,0,0,0,0.28330245800316334,0.2636045830149669,0.2837668339780066,0.3649692919861991,component_envelope,component_envelope,4,s03/board-feed-055-k4.json,6328e22351c50d834a9bba1deb4dc0fa4b59748c44c63b82f259a00e7bed3747
055,5,118835,21144,5.620270525917518,21144,5.620270525917518,0.0,115712,115712,0,0,0,0.28496679197996855,0.24862962501356378,0.2820270420052111,0.34248541700071655,component_envelope,component_envelope,5,s03/board-feed-055-k5.json,03d4d7664a858d300fcd511f6437db264ef28b1b4fddd3178665332617bd07e9
056,1,277285,260878,1.0628914665092495,260878,1.0628914665092495,0.0,0,0,0,0,0,0.2821087919874117,0.4275552499748301,1.7084778330172412,1.7267067909997422,component_envelope,component_envelope,1,s03/board-feed-056-k1.json,61fdba6b8047d2c90c119d751f0f7608cde8774249b3466abab24e4355b3aed7
056,2,277285,253173,1.0952392237718873,253173,1.0952392237718873,0.0,0,0,0,0,0,0.2859374999825377,0.41435870798886754,1.6788473329797853,1.6458755829953589,component_envelope,component_envelope,2,s03/board-feed-056-k2.json,c2df160a4629022a693c461834512cb54086cfd8a44ea5a64d4f3329e5aae25c
056,3,277285,253246,1.094923513105834,253246,1.094923513105834,0.0,0,0,0,0,0,0.28468100001919083,0.38377549999859184,1.4327243749867193,1.6118640420027077,component_envelope,component_envelope,3,s03/board-feed-056-k3.json,dd8b0733bceb07a7a74a049ce215edca4c6acb05e9234184b6aa3d736e3b5c5f
056,4,277285,253319,1.0946079843991172,253319,1.0946079843991172,0.0,0,0,0,0,0,0.27962116699200124,0.3942814579932019,1.7129923339816742,1.6081542919855565,component_envelope,component_envelope,4,s03/board-feed-056-k4.json,df7759c4a36a0f8d98e8005761c9226f70bcbf559f92a7371f3b882ef9bc2ce3
056,5,277285,253392,1.094292637494475,253392,1.094292637494475,0.0,0,0,0,0,0,0.2847825839999132,0.4158555419999175,1.705377915990539,1.6516778340155724,component_envelope,component_envelope,5,s03/board-feed-056-k5.json,ecbecd6fde490467ab41db0d29d701c69edb5bea6e3c4f8d2c8f8d3802fb08fe
057,1,59726,55200,1.0819927536231884,55200,1.0819927536231884,0.0,0,0,0,0,0,0.29015495799831115,0.22365179102052934,0.2839663329941686,0.2871324590232689,component_envelope,component_envelope,1,s03/board-feed-057-k1.json,bb1b10621c03bacc539e65bbd15d2c91b6fe49db3f8a831dac93eb887e078ef5
057,2,59726,33050,1.8071406959152798,33050,1.8071406959152798,0.0,0,0,0,0,0,0.2905111250001937,0.26269354100804776,0.2824015420046635,0.30020233400864527,component_envelope,component_envelope,2,s03/board-feed-057-k2.json,8f94e896df80dd1c0d861ea3f8ed2fce2f730f9ecfe9087108d68edac374d4de
057,3,59726,23815,2.507915179508713,23815,2.507915179508713,0.0,14112,14112,0,0,0,0.28988454199861735,0.2382515829813201,0.28419787500752136,0.2983773750020191,component_envelope,component_envelope,3,s03/board-feed-057-k3.json,f971fdd1f09e028e626f9a6356aeb9100c499bab1bcf2a59b773d354d64d9387
